,id,day,aggCodes,nObs,meanAge,sex,weight,neutered,sourceType,site,total_days
4165,681,1,5,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4166,681,2,5,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4167,681,3,5,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4168,681,4,5,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4169,681,5,5,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4170,681,6,4,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4171,681,10,5,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4172,681,11,5,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4173,681,13,5,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4174,681,14,5,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4175,681,17,1,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4176,681,18,5,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4177,681,19,5,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4178,681,20,1,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4179,681,21,1,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4180,681,26,1,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4181,681,27,1,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4182,681,28,3,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4183,681,29,1,20,2.952765572,Female,18,Yes,Gift,Battersea,52
4184,682,0,5,7,4.01875,Male,6.3,On Site,Gift,Battersea,14
4185,682,1,1,7,4.01875,Male,6.3,On Site,Gift,Battersea,14
4186,682,3,1,7,4.01875,Male,6.3,On Site,Gift,Battersea,14
4187,682,6,5,7,4.01875,Male,6.3,On Site,Gift,Battersea,14
4188,682,8,5,7,4.01875,Male,6.3,On Site,Gift,Battersea,14
4189,682,10,5,7,4.01875,Male,6.3,On Site,Gift,Battersea,14
4190,682,11,5,7,4.01875,Male,6.3,On Site,Gift,Battersea,14
4191,683,0,4,7,0.737742088,Female,14,Unknown,Stray,Old Windsor,30
4192,683,1,5,7,0.737742088,Female,14,Unknown,Stray,Old Windsor,30
4193,683,2,5,7,0.737742088,Female,14,Unknown,Stray,Old Windsor,30
4194,683,4,5,7,0.737742088,Female,14,Unknown,Stray,Old Windsor,30
4195,683,5,4,7,0.737742088,Female,14,Unknown,Stray,Old Windsor,30
4196,683,13,1,7,0.737742088,Female,14,Unknown,Stray,Old Windsor,30
4197,683,23,5,7,0.737742088,Female,14,Unknown,Stray,Old Windsor,30
4198,684,0,1,6,0.716414323,Female,17.95,On Site,Stray,Battersea,14
4199,684,1,5,6,0.716414323,Female,17.95,On Site,Stray,Battersea,14
4200,684,2,2,6,0.716414323,Female,17.95,On Site,Stray,Battersea,14
4201,684,3,5,6,0.716414323,Female,17.95,On Site,Stray,Battersea,14
4202,684,8,4,6,0.716414323,Female,17.95,On Site,Stray,Battersea,14
4203,684,10,1,6,0.716414323,Female,17.95,On Site,Stray,Battersea,14
4204,685,0,1,6,1.521722114,Female,14.6,On Site,Stray,Battersea,17
4205,685,1,2,6,1.521722114,Female,14.6,On Site,Stray,Battersea,17
4206,685,5,2,6,1.521722114,Female,14.6,On Site,Stray,Battersea,17
4207,685,7,1,6,1.521722114,Female,14.6,On Site,Stray,Battersea,17
4208,685,9,1,6,1.521722114,Female,14.6,On Site,Stray,Battersea,17
4209,685,14,1,6,1.521722114,Female,14.6,On Site,Stray,Battersea,17
4210,686,0,2,3,0.31074261,Male,15.4,No,Gift,Battersea,5
4211,686,2,1,3,0.31074261,Male,15.4,No,Gift,Battersea,5
4212,686,4,2,3,0.31074261,Male,15.4,No,Gift,Battersea,5
4213,687,0,1,2,3.014611872,Male,17.8,Yes,Gift,Old Windsor,6
4214,687,4,2,2,3.014611872,Male,17.8,Yes,Gift,Old Windsor,6
4215,688,0,2,4,1.216788786,Male,21.7,Yes,Stray,Battersea,9
4216,688,2,2,4,1.216788786,Male,21.7,Yes,Stray,Battersea,9
4217,688,3,2,4,1.216788786,Male,21.7,Yes,Stray,Battersea,9
4218,688,5,2,4,1.216788786,Male,21.7,Yes,Stray,Battersea,9
4219,689,0,2,4,1.212756849,Male,15.2,Yes,Stray,Battersea,7
4220,689,1,2,4,1.212756849,Male,15.2,Yes,Stray,Battersea,7
4221,689,2,2,4,1.212756849,Male,15.2,Yes,Stray,Battersea,7
4222,689,3,2,4,1.212756849,Male,15.2,Yes,Stray,Battersea,7
4223,690,0,1,4,6.028060097,Female,10.8,Yes,Gift,Brands Hatch,17
4224,690,2,1,4,6.028060097,Female,10.8,Yes,Gift,Brands Hatch,17
4225,690,4,1,4,6.028060097,Female,10.8,Yes,Gift,Brands Hatch,17
4226,690,16,1,4,6.028060097,Female,10.8,Yes,Gift,Brands Hatch,17
4227,691,0,1,2,6.013663505,Male,10.2,No,Gift,Brands Hatch,6
4228,691,3,1,2,6.013663505,Male,10.2,No,Gift,Brands Hatch,6
4229,692,0,1,4,0.579159222,Male,27.8,No,Stray,Old Windsor,179
4230,692,14,1,4,0.579159222,Male,27.8,No,Stray,Old Windsor,179
4231,692,16,2,4,0.579159222,Male,27.8,No,Stray,Old Windsor,179
4232,692,17,2,4,0.579159222,Male,27.8,No,Stray,Old Windsor,179
4233,693,0,4,12,1.541607033,Female,28.55,Unknown,Stray,Battersea,27
4234,693,1,1,12,1.541607033,Female,28.55,Unknown,Stray,Battersea,27
4235,693,2,4,12,1.541607033,Female,28.55,Unknown,Stray,Battersea,27
4236,693,7,1,12,1.541607033,Female,28.55,Unknown,Stray,Battersea,27
4237,693,9,5,12,1.541607033,Female,28.55,Unknown,Stray,Battersea,27
4238,693,10,5,12,1.541607033,Female,28.55,Unknown,Stray,Battersea,27
4239,693,13,1,12,1.541607033,Female,28.55,Unknown,Stray,Battersea,27
4240,693,14,1,12,1.541607033,Female,28.55,Unknown,Stray,Battersea,27
4241,693,15,1,12,1.541607033,Female,28.55,Unknown,Stray,Battersea,27
4242,693,16,1,12,1.541607033,Female,28.55,Unknown,Stray,Battersea,27
4243,693,17,2,12,1.541607033,Female,28.55,Unknown,Stray,Battersea,27
4244,693,23,1,12,1.541607033,Female,28.55,Unknown,Stray,Battersea,27
4245,694,0,5,9,4.029084116,Male,10.2,Yes,Gift,Battersea,24
4246,694,1,5,9,4.029084116,Male,10.2,Yes,Gift,Battersea,24
4247,694,2,4,9,4.029084116,Male,10.2,Yes,Gift,Battersea,24
4248,694,3,3,9,4.029084116,Male,10.2,Yes,Gift,Battersea,24
4249,694,7,3,9,4.029084116,Male,10.2,Yes,Gift,Battersea,24
4250,694,9,1,9,4.029084116,Male,10.2,Yes,Gift,Battersea,24
4251,694,16,1,9,4.029084116,Male,10.2,Yes,Gift,Battersea,24
4252,694,19,1,9,4.029084116,Male,10.2,Yes,Gift,Battersea,24
4253,694,23,1,9,4.029084116,Male,10.2,Yes,Gift,Battersea,24
4254,695,0,5,15,2.534314223,Male,8.15,On Site,Gift,Battersea,26
4255,695,1,5,15,2.534314223,Male,8.15,On Site,Gift,Battersea,26
4256,695,3,5,15,2.534314223,Male,8.15,On Site,Gift,Battersea,26
4257,695,4,5,15,2.534314223,Male,8.15,On Site,Gift,Battersea,26
4258,695,5,1,15,2.534314223,Male,8.15,On Site,Gift,Battersea,26
4259,695,6,1,15,2.534314223,Male,8.15,On Site,Gift,Battersea,26
4260,695,8,1,15,2.534314223,Male,8.15,On Site,Gift,Battersea,26
4261,695,9,1,15,2.534314223,Male,8.15,On Site,Gift,Battersea,26
4262,695,10,1,15,2.534314223,Male,8.15,On Site,Gift,Battersea,26
4263,695,19,1,15,2.534314223,Male,8.15,On Site,Gift,Battersea,26
4264,695,20,1,15,2.534314223,Male,8.15,On Site,Gift,Battersea,26
4265,695,21,1,15,2.534314223,Male,8.15,On Site,Gift,Battersea,26
4266,695,23,1,15,2.534314223,Male,8.15,On Site,Gift,Battersea,26
4267,695,25,2,15,2.534314223,Male,8.15,On Site,Gift,Battersea,26
4268,695,26,1,15,2.534314223,Male,8.15,On Site,Gift,Battersea,26
4269,696,0,3,2,5.01285062,Female,25.5,Unknown,Stray,Battersea,4
4270,696,2,1,2,5.01285062,Female,25.5,Unknown,Stray,Battersea,4
4271,697,0,1,2,5.9346141,Female,18,On Site,Return,Old Windsor,23
4272,697,9,1,2,5.9346141,Female,18,On Site,Return,Old Windsor,23
4273,698,0,1,2,0.73504198,Female,10,On Site,Stray,Old Windsor,25
4274,698,8,1,2,0.73504198,Female,10,On Site,Stray,Old Windsor,25
4275,699,0,6,2,4.030593607,Male,27.8,No,Stray,Old Windsor,36
4276,699,9,2,2,4.030593607,Male,27.8,No,Stray,Old Windsor,36
4277,700,2,2,4,1.550518888,Female,16.1,No,Gift,Brands Hatch,33
4278,700,3,5,4,1.550518888,Female,16.1,No,Gift,Brands Hatch,33
4279,700,6,2,4,1.550518888,Female,16.1,No,Gift,Brands Hatch,33
4280,700,8,1,4,1.550518888,Female,16.1,No,Gift,Brands Hatch,33
4281,701,0,4,10,8.534246575,Male,13.8,On Site,Gift,Battersea,24
4282,701,1,5,10,8.534246575,Male,13.8,On Site,Gift,Battersea,24
4283,701,2,3,10,8.534246575,Male,13.8,On Site,Gift,Battersea,24
4284,701,3,1,10,8.534246575,Male,13.8,On Site,Gift,Battersea,24
4285,701,4,1,10,8.534246575,Male,13.8,On Site,Gift,Battersea,24
4286,701,5,1,10,8.534246575,Male,13.8,On Site,Gift,Battersea,24
4287,701,6,1,10,8.534246575,Male,13.8,On Site,Gift,Battersea,24
4288,701,8,1,10,8.534246575,Male,13.8,On Site,Gift,Battersea,24
4289,701,17,3,10,8.534246575,Male,13.8,On Site,Gift,Battersea,24
4290,701,19,1,10,8.534246575,Male,13.8,On Site,Gift,Battersea,24
4291,702,0,1,10,1.539660796,Female,18,On Site,Stray,Battersea,29
4292,702,1,5,10,1.539660796,Female,18,On Site,Stray,Battersea,29
4293,702,2,2,10,1.539660796,Female,18,On Site,Stray,Battersea,29
4294,702,4,1,10,1.539660796,Female,18,On Site,Stray,Battersea,29
4295,702,5,1,10,1.539660796,Female,18,On Site,Stray,Battersea,29
4296,702,8,1,10,1.539660796,Female,18,On Site,Stray,Battersea,29
4297,702,10,1,10,1.539660796,Female,18,On Site,Stray,Battersea,29
4298,702,18,2,10,1.539660796,Female,18,On Site,Stray,Battersea,29
4299,702,24,2,10,1.539660796,Female,18,On Site,Stray,Battersea,29
4300,702,26,1,10,1.539660796,Female,18,On Site,Stray,Battersea,29
4301,703,0,1,7,1.433776117,Female,6,On Site,Return,Battersea,23
4302,703,1,1,7,1.433776117,Female,6,On Site,Return,Battersea,23
4303,703,2,1,7,1.433776117,Female,6,On Site,Return,Battersea,23
4304,703,4,1,7,1.433776117,Female,6,On Site,Return,Battersea,23
4305,703,11,1,7,1.433776117,Female,6,On Site,Return,Battersea,23
4306,703,12,1,7,1.433776117,Female,6,On Site,Return,Battersea,23
4307,703,23,1,7,1.433776117,Female,6,On Site,Return,Battersea,23
4308,704,0,5,2,0.713300928,Male,14.8,No,Stray,Battersea,4
4309,704,2,4,2,0.713300928,Male,14.8,No,Stray,Battersea,4
4310,705,0,3,4,1.517990868,Female,24.05,Yes,Gift,Old Windsor,9
4311,705,1,1,4,1.517990868,Female,24.05,Yes,Gift,Old Windsor,9
4312,705,2,1,4,1.517990868,Female,24.05,Yes,Gift,Old Windsor,9
4313,705,6,1,4,1.517990868,Female,24.05,Yes,Gift,Old Windsor,9
4314,706,0,5,12,4.089066386,Male,44.65,On Site,Stray,Old Windsor,71
4315,706,1,1,12,4.089066386,Male,44.65,On Site,Stray,Old Windsor,71
4316,706,3,1,12,4.089066386,Male,44.65,On Site,Stray,Old Windsor,71
4317,706,4,1,12,4.089066386,Male,44.65,On Site,Stray,Old Windsor,71
4318,706,6,1,12,4.089066386,Male,44.65,On Site,Stray,Old Windsor,71
4319,706,8,1,12,4.089066386,Male,44.65,On Site,Stray,Old Windsor,71
4320,706,10,1,12,4.089066386,Male,44.65,On Site,Stray,Old Windsor,71
4321,706,12,1,12,4.089066386,Male,44.65,On Site,Stray,Old Windsor,71
4322,706,15,1,12,4.089066386,Male,44.65,On Site,Stray,Old Windsor,71
4323,706,16,1,12,4.089066386,Male,44.65,On Site,Stray,Old Windsor,71
4324,706,17,1,12,4.089066386,Male,44.65,On Site,Stray,Old Windsor,71
4325,706,20,1,12,4.089066386,Male,44.65,On Site,Stray,Old Windsor,71
4326,707,0,5,3,5.331878911,Male,20.9,Yes,Gift,Brands Hatch,15
4327,707,2,1,3,5.331878911,Male,20.9,Yes,Gift,Brands Hatch,15
4328,707,7,1,3,5.331878911,Male,20.9,Yes,Gift,Brands Hatch,15
4329,708,0,4,4,1.518964992,Female,22.75,Unknown,Stray,Old Windsor,8
4330,708,1,6,4,1.518964992,Female,22.75,Unknown,Stray,Old Windsor,8
4331,708,2,4,4,1.518964992,Female,22.75,Unknown,Stray,Old Windsor,8
4332,708,4,5,4,1.518964992,Female,22.75,Unknown,Stray,Old Windsor,8
4333,709,0,1,10,4.078962818,Male,10.8,No,Stray,Battersea,51
4334,709,1,2,10,4.078962818,Male,10.8,No,Stray,Battersea,51
4335,709,2,3,10,4.078962818,Male,10.8,No,Stray,Battersea,51
4336,709,5,1,10,4.078962818,Male,10.8,No,Stray,Battersea,51
4337,709,9,1,10,4.078962818,Male,10.8,No,Stray,Battersea,51
4338,709,14,1,10,4.078962818,Male,10.8,No,Stray,Battersea,51
4339,709,16,1,10,4.078962818,Male,10.8,No,Stray,Battersea,51
4340,709,18,4,10,4.078962818,Male,10.8,No,Stray,Battersea,51
4341,709,21,1,10,4.078962818,Male,10.8,No,Stray,Battersea,51
4342,709,26,1,10,4.078962818,Male,10.8,No,Stray,Battersea,51
4343,710,0,2,4,2.522089041,Female,26.5,Unknown,Stray,Battersea,7
4344,710,3,1,4,2.522089041,Female,26.5,Unknown,Stray,Battersea,7
4345,710,4,2,4,2.522089041,Female,26.5,Unknown,Stray,Battersea,7
4346,710,6,1,4,2.522089041,Female,26.5,Unknown,Stray,Battersea,7
4347,711,0,1,4,1.517052433,Female,21.45,No,Stray,Battersea,4
4348,711,1,1,4,1.517052433,Female,21.45,No,Stray,Battersea,4
4349,711,2,1,4,1.517052433,Female,21.45,No,Stray,Battersea,4
4350,711,3,1,4,1.517052433,Female,21.45,No,Stray,Battersea,4
4351,712,0,1,1,0.715068493,Male,7.8,No,Stray,Old Windsor,0
4352,713,0,2,5,1.540971357,Female,17.4,Unknown,Stray,Battersea,23
4353,713,1,1,5,1.540971357,Female,17.4,Unknown,Stray,Battersea,23
4354,713,4,4,5,1.540971357,Female,17.4,Unknown,Stray,Battersea,23
4355,713,6,1,5,1.540971357,Female,17.4,Unknown,Stray,Battersea,23
4356,713,14,5,5,1.540971357,Female,17.4,Unknown,Stray,Battersea,23
4357,714,0,3,4,6.020126449,Female,15.4,Unknown,Stray,Battersea,5
4358,714,2,1,4,6.020126449,Female,15.4,Unknown,Stray,Battersea,5
4359,714,3,2,4,6.020126449,Female,15.4,Unknown,Stray,Battersea,5
4360,714,4,1,4,6.020126449,Female,15.4,Unknown,Stray,Battersea,5
4361,715,0,3,12,8.549705444,Male,14.05,Yes,Gift,Battersea,28
4362,715,1,1,12,8.549705444,Male,14.05,Yes,Gift,Battersea,28
4363,715,3,1,12,8.549705444,Male,14.05,Yes,Gift,Battersea,28
4364,715,4,1,12,8.549705444,Male,14.05,Yes,Gift,Battersea,28
4365,715,5,1,12,8.549705444,Male,14.05,Yes,Gift,Battersea,28
4366,715,6,1,12,8.549705444,Male,14.05,Yes,Gift,Battersea,28
4367,715,8,1,12,8.549705444,Male,14.05,Yes,Gift,Battersea,28
4368,715,9,1,12,8.549705444,Male,14.05,Yes,Gift,Battersea,28
4369,715,11,1,12,8.549705444,Male,14.05,Yes,Gift,Battersea,28
4370,715,12,1,12,8.549705444,Male,14.05,Yes,Gift,Battersea,28
4371,715,14,1,12,8.549705444,Male,14.05,Yes,Gift,Battersea,28
4372,715,15,1,12,8.549705444,Male,14.05,Yes,Gift,Battersea,28
4373,716,0,1,13,6.062814204,Male,22,Yes,Gift,Old Windsor,85
4374,716,1,1,13,6.062814204,Male,22,Yes,Gift,Old Windsor,85
4375,716,3,1,13,6.062814204,Male,22,Yes,Gift,Old Windsor,85
4376,716,4,1,13,6.062814204,Male,22,Yes,Gift,Old Windsor,85
4377,716,6,1,13,6.062814204,Male,22,Yes,Gift,Old Windsor,85
4378,716,8,1,13,6.062814204,Male,22,Yes,Gift,Old Windsor,85
4379,716,9,1,13,6.062814204,Male,22,Yes,Gift,Old Windsor,85
4380,716,11,1,13,6.062814204,Male,22,Yes,Gift,Old Windsor,85
4381,716,12,1,13,6.062814204,Male,22,Yes,Gift,Old Windsor,85
4382,716,13,1,13,6.062814204,Male,22,Yes,Gift,Old Windsor,85
4383,716,14,1,13,6.062814204,Male,22,Yes,Gift,Old Windsor,85
4384,716,16,1,13,6.062814204,Male,22,Yes,Gift,Old Windsor,85
4385,716,24,1,13,6.062814204,Male,22,Yes,Gift,Old Windsor,85
4386,717,0,1,3,1.905639341,Male,27,On Site,Stray,Old Windsor,231
4387,717,4,1,3,1.905639341,Male,27,On Site,Stray,Old Windsor,231
4388,717,25,1,3,1.905639341,Male,27,On Site,Stray,Old Windsor,231
4389,718,0,1,3,1.850396539,Male,35,On Site,Stray,Old Windsor,37
4390,718,4,1,3,1.850396539,Male,35,On Site,Stray,Old Windsor,37
4391,718,25,2,3,1.850396539,Male,35,On Site,Stray,Old Windsor,37
4392,719,0,1,1,2.515068493,Male,19.85,No,Stray,Old Windsor,2
4393,720,0,1,5,11.54464784,Male,14.2,Yes,Gift,Brands Hatch,23
4394,720,1,3,5,11.54464784,Male,14.2,Yes,Gift,Brands Hatch,23
4395,720,2,4,5,11.54464784,Male,14.2,Yes,Gift,Brands Hatch,23
4396,720,5,1,5,11.54464784,Male,14.2,Yes,Gift,Brands Hatch,23
4397,720,8,3,5,11.54464784,Male,14.2,Yes,Gift,Brands Hatch,23
4398,721,0,1,7,2.032008019,Male,27.8,Yes,Gift,Brands Hatch,16
4399,721,1,2,7,2.032008019,Male,27.8,Yes,Gift,Brands Hatch,16
4400,721,2,1,7,2.032008019,Male,27.8,Yes,Gift,Brands Hatch,16
4401,721,5,2,7,2.032008019,Male,27.8,Yes,Gift,Brands Hatch,16
4402,721,11,1,7,2.032008019,Male,27.8,Yes,Gift,Brands Hatch,16
4403,721,12,1,7,2.032008019,Male,27.8,Yes,Gift,Brands Hatch,16
4404,721,15,1,7,2.032008019,Male,27.8,Yes,Gift,Brands Hatch,16
4405,722,0,5,5,7.52212677,Female,7.95,Yes,Gift,Battersea,7
4406,722,1,5,5,7.52212677,Female,7.95,Yes,Gift,Battersea,7
4407,722,3,1,5,7.52212677,Female,7.95,Yes,Gift,Battersea,7
4408,722,4,3,5,7.52212677,Female,7.95,Yes,Gift,Battersea,7
4409,722,6,1,5,7.52212677,Female,7.95,Yes,Gift,Battersea,7
4410,723,0,6,6,2.560778659,Male,8.2,No,Stray,Battersea,35
4411,723,2,1,6,2.560778659,Male,8.2,No,Stray,Battersea,35
4412,723,6,1,6,2.560778659,Male,8.2,No,Stray,Battersea,35
4413,723,8,1,6,2.560778659,Male,8.2,No,Stray,Battersea,35
4414,723,22,1,6,2.560778659,Male,8.2,No,Stray,Battersea,35
4415,723,25,1,6,2.560778659,Male,8.2,No,Stray,Battersea,35
4416,724,0,5,8,2.539041096,Female,5.65,On Site,Stray,Battersea,21
4417,724,1,5,8,2.539041096,Female,5.65,On Site,Stray,Battersea,21
4418,724,3,4,8,2.539041096,Female,5.65,On Site,Stray,Battersea,21
4419,724,4,1,8,2.539041096,Female,5.65,On Site,Stray,Battersea,21
4420,724,6,1,8,2.539041096,Female,5.65,On Site,Stray,Battersea,21
4421,724,10,1,8,2.539041096,Female,5.65,On Site,Stray,Battersea,21
4422,724,11,2,8,2.539041096,Female,5.65,On Site,Stray,Battersea,21
4423,724,16,2,8,2.539041096,Female,5.65,On Site,Stray,Battersea,21
4424,725,0,5,11,8.039034925,Female,7.9,Yes,Gift,Battersea,24
4425,725,1,3,11,8.039034925,Female,7.9,Yes,Gift,Battersea,24
4426,725,2,1,11,8.039034925,Female,7.9,Yes,Gift,Battersea,24
4427,725,5,5,11,8.039034925,Female,7.9,Yes,Gift,Battersea,24
4428,725,7,1,11,8.039034925,Female,7.9,Yes,Gift,Battersea,24
4429,725,8,1,11,8.039034925,Female,7.9,Yes,Gift,Battersea,24
4430,725,10,1,11,8.039034925,Female,7.9,Yes,Gift,Battersea,24
4431,725,15,1,11,8.039034925,Female,7.9,Yes,Gift,Battersea,24
4432,725,16,1,11,8.039034925,Female,7.9,Yes,Gift,Battersea,24
4433,725,20,1,11,8.039034925,Female,7.9,Yes,Gift,Battersea,24
4434,725,22,1,11,8.039034925,Female,7.9,Yes,Gift,Battersea,24
4435,726,0,2,4,0.325747833,Female,8.2,On Site,Return,Old Windsor,7
4436,726,1,1,4,0.325747833,Female,8.2,On Site,Return,Old Windsor,7
4437,726,2,2,4,0.325747833,Female,8.2,On Site,Return,Old Windsor,7
4438,726,11,1,4,0.325747833,Female,8.2,On Site,Return,Old Windsor,7
4439,727,0,5,3,1.533536276,Female,4.6,On Site,Stray,Old Windsor,22
4440,727,4,5,3,1.533536276,Female,4.6,On Site,Stray,Old Windsor,22
4441,727,14,1,3,1.533536276,Female,4.6,On Site,Stray,Old Windsor,22
4442,728,0,5,7,4.052281463,Female,6.05,Yes,Gift,Battersea,33
4443,728,1,5,7,4.052281463,Female,6.05,Yes,Gift,Battersea,33
4444,728,3,1,7,4.052281463,Female,6.05,Yes,Gift,Battersea,33
4445,728,15,1,7,4.052281463,Female,6.05,Yes,Gift,Battersea,33
4446,728,19,1,7,4.052281463,Female,6.05,Yes,Gift,Battersea,33
4447,728,23,1,7,4.052281463,Female,6.05,Yes,Gift,Battersea,33
4448,728,28,5,7,4.052281463,Female,6.05,Yes,Gift,Battersea,33
4449,729,0,5,11,4.055701592,Male,9.85,Yes,Gift,Battersea,33
4450,729,1,5,11,4.055701592,Male,9.85,Yes,Gift,Battersea,33
4451,729,3,3,11,4.055701592,Male,9.85,Yes,Gift,Battersea,33
4452,729,11,5,11,4.055701592,Male,9.85,Yes,Gift,Battersea,33
4453,729,15,1,11,4.055701592,Male,9.85,Yes,Gift,Battersea,33
4454,729,19,1,11,4.055701592,Male,9.85,Yes,Gift,Battersea,33
4455,729,21,1,11,4.055701592,Male,9.85,Yes,Gift,Battersea,33
4456,729,22,1,11,4.055701592,Male,9.85,Yes,Gift,Battersea,33
4457,729,23,1,11,4.055701592,Male,9.85,Yes,Gift,Battersea,33
4458,729,28,5,11,4.055701592,Male,9.85,Yes,Gift,Battersea,33
4459,729,29,1,11,4.055701592,Male,9.85,Yes,Gift,Battersea,33
4460,730,0,4,1,4.017808219,Male,20.7,Yes,Stray,Old Windsor,2
4461,731,0,6,6,1.728354288,Female,5.2,On Site,Gift,Battersea,10
4462,731,1,4,6,1.728354288,Female,5.2,On Site,Gift,Battersea,10
4463,731,2,5,6,1.728354288,Female,5.2,On Site,Gift,Battersea,10
4464,731,3,4,6,1.728354288,Female,5.2,On Site,Gift,Battersea,10
4465,731,4,4,6,1.728354288,Female,5.2,On Site,Gift,Battersea,10
4466,731,7,4,6,1.728354288,Female,5.2,On Site,Gift,Battersea,10
4467,732,0,5,9,3.129745597,Male,4.3,No,Gift,Battersea,9
4468,732,1,6,9,3.129745597,Male,4.3,No,Gift,Battersea,9
4469,732,2,2,9,3.129745597,Male,4.3,No,Gift,Battersea,9
4470,732,3,1,9,3.129745597,Male,4.3,No,Gift,Battersea,9
4471,732,4,1,9,3.129745597,Male,4.3,No,Gift,Battersea,9
4472,732,5,1,9,3.129745597,Male,4.3,No,Gift,Battersea,9
4473,732,6,1,9,3.129745597,Male,4.3,No,Gift,Battersea,9
4474,732,7,1,9,3.129745597,Male,4.3,No,Gift,Battersea,9
4475,732,8,1,9,3.129745597,Male,4.3,No,Gift,Battersea,9
4476,733,0,1,3,1.580334855,Male,21.5,On Site,Stray,Old Windsor,40
4477,733,1,1,3,1.580334855,Male,21.5,On Site,Stray,Old Windsor,40
4478,733,23,1,3,1.580334855,Male,21.5,On Site,Stray,Old Windsor,40
4479,734,0,5,10,1.105007579,Female,21.1,On Site,Gift,Brands Hatch,174
4480,734,1,4,10,1.105007579,Female,21.1,On Site,Gift,Brands Hatch,174
4481,734,2,1,10,1.105007579,Female,21.1,On Site,Gift,Brands Hatch,174
4482,734,3,1,10,1.105007579,Female,21.1,On Site,Gift,Brands Hatch,174
4483,734,4,1,10,1.105007579,Female,21.1,On Site,Gift,Brands Hatch,174
4484,734,7,1,10,1.105007579,Female,21.1,On Site,Gift,Brands Hatch,174
4485,734,13,1,10,1.105007579,Female,21.1,On Site,Gift,Brands Hatch,174
4486,734,15,2,10,1.105007579,Female,21.1,On Site,Gift,Brands Hatch,174
4487,734,23,1,10,1.105007579,Female,21.1,On Site,Gift,Brands Hatch,174
4488,734,27,4,10,1.105007579,Female,21.1,On Site,Gift,Brands Hatch,174
4489,735,0,1,6,2.568312225,Male,20.5,On Site,Stray,Old Windsor,36
4490,735,15,1,6,2.568312225,Male,20.5,On Site,Stray,Old Windsor,36
4491,735,17,1,6,2.568312225,Male,20.5,On Site,Stray,Old Windsor,36
4492,735,23,1,6,2.568312225,Male,20.5,On Site,Stray,Old Windsor,36
4493,735,24,1,6,2.568312225,Male,20.5,On Site,Stray,Old Windsor,36
4494,735,30,1,6,2.568312225,Male,20.5,On Site,Stray,Old Windsor,36
4495,736,0,2,5,1.528297456,Male,8.5,Yes,Gift,Battersea,10
4496,736,1,1,5,1.528297456,Male,8.5,Yes,Gift,Battersea,10
4497,736,2,1,5,1.528297456,Male,8.5,Yes,Gift,Battersea,10
4498,736,3,1,5,1.528297456,Male,8.5,Yes,Gift,Battersea,10
4499,736,4,1,5,1.528297456,Male,8.5,Yes,Gift,Battersea,10
4500,737,0,1,5,1.124786767,Male,5.4,Yes,Gift,Battersea,6
4501,737,1,1,5,1.124786767,Male,5.4,Yes,Gift,Battersea,6
4502,737,2,1,5,1.124786767,Male,5.4,Yes,Gift,Battersea,6
4503,737,3,1,5,1.124786767,Male,5.4,Yes,Gift,Battersea,6
4504,737,6,2,5,1.124786767,Male,5.4,Yes,Gift,Battersea,6
4505,738,0,1,4,0.425094725,Male,13.4,On Site,Gift,Battersea,7
4506,738,1,5,4,0.425094725,Male,13.4,On Site,Gift,Battersea,7
4507,738,2,1,4,0.425094725,Male,13.4,On Site,Gift,Battersea,7
4508,738,5,4,4,0.425094725,Male,13.4,On Site,Gift,Battersea,7
4509,739,7,2,2,0.934085415,Female,3.8,Yes,Gift,Battersea,75
4510,739,9,1,2,0.934085415,Female,3.8,Yes,Gift,Battersea,75
4511,740,0,1,3,2.031805729,Female,23.5,No,Stray,Brands Hatch,8
4512,740,4,1,3,2.031805729,Female,23.5,No,Stray,Brands Hatch,8
4513,740,7,1,3,2.031805729,Female,23.5,No,Stray,Brands Hatch,8
4514,741,0,2,2,8.524973656,Male,18.4,No,Stray,Battersea,1
4515,741,1,1,2,8.524973656,Male,18.4,No,Stray,Battersea,1
4516,742,0,1,3,0.333881279,Male,7.55,On Site,Gift,Old Windsor,16
4517,742,3,1,3,0.333881279,Male,7.55,On Site,Gift,Old Windsor,16
4518,742,8,1,3,0.333881279,Male,7.55,On Site,Gift,Old Windsor,16
4519,743,0,2,12,8.712232338,Male,12.3,Yes,Gift,Brands Hatch,183
4520,743,1,1,12,8.712232338,Male,12.3,Yes,Gift,Brands Hatch,183
